"year","workstat","prestige","income","region","attend","owngun","tvhours","mothfath16","black","female","unem10","DivWid","kids","vhappy"
"1998","working fulltime",39,"$25000 or more","new england",0,"iap",1.6,FALSE,FALSE,FALSE,"no","no",4,"no"
"1998","working fulltime",38,"$20000 - 24999","new england",52,"iap",4,TRUE,FALSE,FALSE,"NA","no",2,"no"
"1998","working fulltime",39,"$25000 or more","new england",4,"yes",1.8,TRUE,FALSE,FALSE,"yes","yes",2,"no"
"1998","retired",42,"$5000 to 5999","new england",6,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working parttime",29,"$6000 to 6999","new england",52,"iap",4,TRUE,FALSE,TRUE,"NA","no",0,"no"
"1998","working fulltime",44,"$6000 to 6999","south atlantic",0,"iap",7,TRUE,TRUE,TRUE,"NA","NA",1,"yes"
"1998","working fulltime",48,"$25000 or more","south atlantic",30,"iap",2,TRUE,TRUE,FALSE,"NA","no",0,"no"
"1998","working fulltime",34,"$25000 or more","south atlantic",47.8,"NA",2,TRUE,TRUE,TRUE,"no","yes",0,"no"
"1998","working fulltime",53,"$25000 or more","south atlantic",0,"iap",2.4,FALSE,TRUE,FALSE,"yes","NA",0,"no"
"1998","working fulltime",51,"$25000 or more","south atlantic",42,"iap",2.6,FALSE,TRUE,FALSE,"no","NA",1,"no"
"1998","retired",17,"$8000 to 9999","south atlantic",0,"iap",6,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","retired",42,"$6000 to 6999","south atlantic",30,"iap",2,FALSE,TRUE,TRUE,"no","NA",0,"yes"
"1998","working fulltime",61,"$25000 or more","south atlantic",52,"NA",3,TRUE,FALSE,TRUE,"yes","NA",1,"no"
"1998","working fulltime",47,"$20000 - 24999","south atlantic",52,"iap",3,TRUE,TRUE,TRUE,"yes","NA",3,"no"
"1998","working fulltime",48,"$25000 or more","south atlantic",0.5,"iap",2,FALSE,FALSE,FALSE,"no","no",0,"no"
"1998","working fulltime",60,"$25000 or more","south atlantic",6,"NA",1,TRUE,FALSE,FALSE,"yes","NA",0,"yes"
"1998","working fulltime",34,"$25000 or more","south atlantic",52,"NA",2,TRUE,TRUE,TRUE,"yes","yes",1,"no"
"1998","working fulltime",51,"$25000 or more","south atlantic",6,"iap",3,TRUE,TRUE,TRUE,"NA","NA",2,"no"
"1998","working fulltime",61,"$25000 or more","south atlantic",0,"iap",4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",66,"$25000 or more","south atlantic",12,"iap",2,TRUE,TRUE,TRUE,"no","yes",1,"no"
"1998","working fulltime",57,"$25000 or more","south atlantic",6,"iap",3,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1998","keeping house",75,"$25000 or more","south atlantic",42,"iap",4,TRUE,TRUE,TRUE,"no","NA",0,"yes"
"1998","working fulltime",54,"$25000 or more","south atlantic",0.5,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"1998","working fulltime",71,"$25000 or more","south atlantic",0,"iap",1,FALSE,FALSE,FALSE,"NA","no",1,"yes"
"1998","working fulltime",49,"$25000 or more","south atlantic",6,"NA",3,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",49,"$25000 or more","south atlantic",0.5,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","retired",34,"$10000 - 14999","south atlantic",6,"iap",4,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1998","keeping house",74,"$8000 to 9999","south atlantic",52,"iap",3,FALSE,FALSE,TRUE,"NA","no",0,"yes"
"1998","keeping house",46,"$25000 or more","south atlantic",52,"iap",3.8,FALSE,FALSE,TRUE,"no","no",3,"yes"
"1998","working fulltime",59,"$25000 or more","south atlantic",1,"iap",1,TRUE,FALSE,FALSE,"NA","yes",0,"no"
"1998","working fulltime",46,"$25000 or more","south atlantic",30,"NA",1,TRUE,FALSE,TRUE,"no","no",2,"yes"
"1998","keeping house",49,"$25000 or more","south atlantic",0,"NA",1,FALSE,FALSE,TRUE,"yes","yes",2,"yes"
"1998","working fulltime",47,"$25000 or more","south atlantic",6,"yes",2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",65,"$15000 - 19999","south atlantic",52,"NA",1,TRUE,TRUE,TRUE,"yes","NA",2,"no"
"1998","working fulltime",36,"$15000 - 19999","south atlantic",52,"iap",2,FALSE,FALSE,TRUE,"no","NA",1,"no"
"1998","working fulltime",51,"$20000 - 24999","south atlantic",12,"NA",2,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working fulltime",33,"$25000 or more","e. sou. central",52,"yes",3,TRUE,TRUE,FALSE,"yes","no",0,"no"
"1998","working fulltime",30,"$4000 to 4999","e. sou. central",30,"NA",4,TRUE,TRUE,FALSE,"yes","NA",0,"no"
"1998","working fulltime",60,"$25000 or more","e. sou. central",42,"yes",1,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"1998","keeping house",35,"$10000 - 14999","e. sou. central",52,"NA",5,TRUE,FALSE,TRUE,"no","yes",0,"yes"
"1998","retired",69,"$20000 - 24999","e. sou. central",52,"iap",3,FALSE,FALSE,FALSE,"no","yes",0,"no"
"1998","working parttime",66,"$25000 or more","e. sou. central",52,"yes",1,TRUE,FALSE,TRUE,"NA","no",1,"yes"
"1998","retired",69,"$8000 to 9999","e. sou. central",104,"yes",2.6,FALSE,FALSE,FALSE,"no","NA",0,"yes"
"1998","retired",24,"$1000 to 2999","e. sou. central",1,"NA",4,FALSE,TRUE,FALSE,"no","NA",0,"no"
"1998","keeping house",36,"$15000 - 19999","e. sou. central",0.5,"NA",5,TRUE,FALSE,TRUE,"yes","no",0,"no"
"1998","keeping house",25,"$3000 to 3999","e. sou. central",41.8,"yes",2.4,FALSE,TRUE,TRUE,"no","no",0,"yes"
"1998","retired",23,"$7000 to 7999","e. sou. central",52,"NA",0,TRUE,TRUE,FALSE,"no","yes",0,"yes"
"1998","working parttime",22,"$10000 - 14999","e. sou. central",42,"yes",3.8,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1998","school",42,"$20000 - 24999","mountain",0,"iap",4.2,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1998","working fulltime",33,"$25000 or more","mountain",0,"yes",1,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",45,"$25000 or more","mountain",12,"NA",3,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1998","working fulltime",22,"$10000 - 14999","mountain",0,"yes",1,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1998","keeping house",29,"$10000 - 14999","mountain",6,"NA",8,FALSE,FALSE,TRUE,"yes","no",2,"no"
"1998","working fulltime",40,"$25000 or more","mountain",1,"iap",2,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"1998","working fulltime",40,"$25000 or more","mountain",42,"NA",2,TRUE,FALSE,TRUE,"no","yes",1,"no"
"1998","working parttime",36,"$25000 or more","mountain",1,"yes",3,FALSE,FALSE,FALSE,"yes","NA",3,"no"
"1998","working fulltime",29,"$8000 to 9999","mountain",0.5,"NA",5,FALSE,FALSE,TRUE,"yes","NA",5,"no"
"1998","working parttime",74,"$10000 - 14999","mountain",0,"NA",0,TRUE,FALSE,TRUE,"yes","yes",0,"yes"
"1998","school",46,"$5000 to 5999","mountain",0,"iap",3,FALSE,FALSE,TRUE,"NA","NA",0,"yes"
"1998","unempl, laid off",50,"$25000 or more","mountain",52,"iap",1,FALSE,FALSE,FALSE,"NA","NA",0,"yes"
"1998","working fulltime",59,"$25000 or more","mountain",42,"iap",2.8,TRUE,FALSE,FALSE,"yes","no",0,"yes"
"1998","working fulltime",51,"$6000 to 6999","mountain",12,"NA",3,FALSE,FALSE,TRUE,"no","NA",0,"no"
"1998","working parttime",64,"$25000 or more","mountain",52,"iap",2,FALSE,FALSE,TRUE,"yes","NA",2,"no"
"1998","working fulltime",72,"$25000 or more","mountain",0.5,"yes",1,FALSE,FALSE,FALSE,"NA","no",0,"yes"
"1998","working fulltime",66,"$25000 or more","mountain",52,"yes",1.4,TRUE,FALSE,TRUE,"no","NA",1,"yes"
"1998","working fulltime",46,"$25000 or more","mountain",0,"yes",2,TRUE,FALSE,FALSE,"no","yes",2,"no"
"1998","retired",74,"lt $1000","mountain",6,"yes",2,FALSE,FALSE,FALSE,"NA","no",1,"yes"
"1998","unempl, laid off",51,"$15000 - 19999","mountain",1,"NA",6,FALSE,FALSE,TRUE,"yes","NA",0,"no"
"1998","unempl, laid off",22,"$10000 - 14999","mountain",12,"yes",4,FALSE,FALSE,FALSE,"NA","NA",5,"no"
"1998","working fulltime",21,"$25000 or more","mountain",0,"iap",3,TRUE,FALSE,FALSE,"no","yes",1,"yes"
"1998","working fulltime",40,"$25000 or more","mountain",30,"NA",3,TRUE,FALSE,TRUE,"no","no",1,"no"
"1998","working fulltime",51,"$25000 or more","mountain",0,"NA",2,FALSE,FALSE,TRUE,"no","no",0,"no"
"1998","working fulltime",51,"$25000 or more","mountain",6,"iap",0,TRUE,FALSE,TRUE,"no","NA",1,"yes"
"1998","retired",44,"$4000 to 4999","mountain",0,"yes",4,TRUE,FALSE,FALSE,"NA","yes",0,"yes"
"1998","keeping house",21,"$10000 - 14999","mountain",0,"yes",4.8,FALSE,FALSE,TRUE,"yes","no",1,"no"
"1998","working parttime",52,"$25000 or more","mountain",42,"yes",2,TRUE,FALSE,TRUE,"yes","no",2,"no"
"1998","working parttime",43,"$25000 or more","mountain",0.5,"yes",3,FALSE,FALSE,TRUE,"NA","yes",1,"no"
"1998","retired",64,"$15000 - 19999","mountain",42,"NA",4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",64,"$25000 or more","mountain",0,"NA",3,TRUE,FALSE,FALSE,"no","no",1,"yes"
"1998","other",49,"$15000 - 19999","mountain",42,"yes",4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","retired",64,"$25000 or more","mountain",52,"yes",4,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1998","keeping house",51,"$15000 - 19999","mountain",52,"yes",1,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"1998","working fulltime",36,"$25000 or more","mountain",0,"yes",2.2,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1998","school",60,"$25000 or more","mountain",52,"NA",5,FALSE,FALSE,TRUE,"yes","NA",0,"yes"
"1998","working fulltime",32,"$25000 or more","mountain",1,"yes",3,TRUE,FALSE,TRUE,"NA","yes",1,"no"
"1998","working fulltime",45,"$25000 or more","mountain",1,"iap",2.2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",28,"$25000 or more","mountain",104,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1998","working fulltime",52,"$25000 or more","mountain",42,"NA",1,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1998","other",32,"$4000 to 4999","mountain",0,"iap",6,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working fulltime",22,"$20000 - 24999","mountain",104,"NA",1,TRUE,FALSE,TRUE,"yes","NA",1,"yes"
"1998","working fulltime",49,"$25000 or more","mountain",104,"yes",2,FALSE,FALSE,FALSE,"NA","no",0,"yes"
"1998","other",64,"$10000 - 14999","mountain",52,"iap",2.4,FALSE,TRUE,TRUE,"no","NA",0,"yes"
"1998","working fulltime",39,"$25000 or more","mountain",0,"yes",3,TRUE,FALSE,FALSE,"no","yes",0,"no"
"1998","working fulltime",66,"$25000 or more","mountain",1,"yes",1,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working parttime",31,"$4000 to 4999","mountain",0,"yes",4,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working parttime",39,"$25000 or more","new england",12,"NA",1,FALSE,FALSE,TRUE,"yes","yes",2,"no"
"1998","working fulltime",47,"$25000 or more","new england",0,"yes",4,FALSE,FALSE,FALSE,"NA","no",0,"no"
"1998","retired",60,"$7000 to 7999","new england",104,"yes",6.6,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",46,"$25000 or more","new england",0.5,"NA",5,TRUE,FALSE,TRUE,"no","NA",1,"no"
"1998","working fulltime",73,"$25000 or more","new england",52,"NA",3,TRUE,FALSE,FALSE,"no","no",2,"no"
"1998","working fulltime",31,"$25000 or more","new england",0,"yes",2,TRUE,FALSE,TRUE,"NA","yes",0,"yes"
"1998","working fulltime",48,"$5000 to 5999","new england",0.5,"yes",4,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",46,"$25000 or more","new england",52,"NA",1,TRUE,FALSE,TRUE,"yes","no",2,"yes"
"1998","working fulltime",44,"$25000 or more","new england",0,"iap",8,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",32,"$25000 or more","new england",52,"iap",2,TRUE,FALSE,FALSE,"no","yes",0,"no"
"1998","working parttime",23,"$8000 to 9999","new england",30,"yes",3,TRUE,FALSE,TRUE,"NA","NA",1,"no"
"1998","working fulltime",60,"$25000 or more","new england",6,"NA",2,TRUE,FALSE,TRUE,"yes","NA",1,"no"
"1998","working fulltime",47,"$25000 or more","new england",6,"yes",2.6,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1998","retired",44,"$20000 - 24999","new england",52,"iap",2,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",69,"$25000 or more","new england",0,"NA",1,TRUE,FALSE,TRUE,"no","no",2,"no"
"1998","working fulltime",53,"$25000 or more","new england",0,"NA",2,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1998","working fulltime",46,"$25000 or more","new england",1,"NA",0,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1998","retired",32,"$25000 or more","new england",52,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1998","retired",31,"$25000 or more","new england",30,"iap",2,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"1998","keeping house",43,"$25000 or more","new england",52,"yes",3,FALSE,FALSE,TRUE,"NA","no",4,"no"
"1998","retired",51,"$25000 or more","south atlantic",30,"iap",8,TRUE,FALSE,FALSE,"no","no",0,"no"
"1998","retired",47,"$20000 - 24999","south atlantic",52,"NA",4,TRUE,FALSE,TRUE,"no","no",0,"no"
"1998","retired",66,"$20000 - 24999","south atlantic",0.5,"NA",8,FALSE,FALSE,TRUE,"no","NA",0,"yes"
"1998","keeping house",30,"$10000 - 14999","south atlantic",52,"iap",4,TRUE,FALSE,TRUE,"no","no",0,"no"
"1998","working fulltime",51,"$25000 or more","south atlantic",6,"yes",1,TRUE,FALSE,FALSE,"NA","no",2,"no"
"1998","other",44,"$10000 - 14999","south atlantic",0.5,"iap",3.8,TRUE,FALSE,FALSE,"no","no",0,"no"
"1998","retired",64,"$25000 or more","south atlantic",1,"yes",3,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",36,"$25000 or more","south atlantic",1,"NA",1,TRUE,TRUE,TRUE,"no","NA",0,"no"
"1998","retired",50,"$15000 - 19999","south atlantic",0,"NA",3,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1998","working parttime",42,"$25000 or more","south atlantic",104,"yes",2.2,FALSE,FALSE,TRUE,"no","no",0,"no"
"1998","working fulltime",40,"$10000 - 14999","south atlantic",12,"iap",0,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1998","school",29,"$10000 - 14999","south atlantic",30,"iap",1,TRUE,TRUE,TRUE,"NA","NA",1,"no"
"1998","working fulltime",27,"$25000 or more","south atlantic",0,"NA",4,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1998","working fulltime",29,"$25000 or more","south atlantic",52,"iap",1,TRUE,FALSE,TRUE,"NA","yes",1,"no"
"1998","working fulltime",42,"$25000 or more","south atlantic",0.5,"yes",2,TRUE,TRUE,FALSE,"no","NA",0,"no"
"1998","working fulltime",66,"$25000 or more","south atlantic",12,"NA",1.8,TRUE,FALSE,TRUE,"no","no",0,"no"
"1998","working fulltime",51,"$25000 or more","south atlantic",0,"NA",1,TRUE,FALSE,FALSE,"yes","yes",0,"yes"
"1998","unempl, laid off",29,"$25000 or more","south atlantic",6,"NA",5,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1998","working parttime",42,"$20000 - 24999","south atlantic",1,"iap",6,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1998","retired",51,"$25000 or more","south atlantic",104,"NA",3,TRUE,FALSE,TRUE,"no","no",0,"no"
"1998","working parttime",36,"$25000 or more","south atlantic",52,"NA",2,FALSE,FALSE,FALSE,"yes","no",2,"yes"
"1998","working fulltime",66,"$25000 or more","south atlantic",52,"yes",3,TRUE,FALSE,TRUE,"NA","no",0,"no"
"1998","working fulltime",47,"$25000 or more","south atlantic",6,"NA",1,TRUE,FALSE,TRUE,"yes","NA",4,"no"
"1998","retired",24,"$7000 to 7999","south atlantic",0,"iap",3.6,TRUE,FALSE,TRUE,"no","yes",0,"yes"
"1998","keeping house",40,"$25000 or more","south atlantic",104,"iap",4,TRUE,FALSE,TRUE,"NA","no",0,"yes"
"1998","working fulltime",60,"$25000 or more","south atlantic",104,"NA",4,TRUE,FALSE,FALSE,"no","no",2,"yes"
"1998","working fulltime",46,"$25000 or more","south atlantic",104,"NA",6,TRUE,FALSE,FALSE,"no","no",1,"yes"
"1998","keeping house",32,"$25000 or more","south atlantic",52,"yes",3,TRUE,FALSE,TRUE,"NA","yes",0,"yes"
"1998","working fulltime",45,"$25000 or more","south atlantic",6,"NA",2,FALSE,FALSE,TRUE,"no","NA",0,"no"
"1998","keeping house",43,"$25000 or more","south atlantic",104,"iap",2,FALSE,FALSE,TRUE,"NA","yes",2,"yes"
"1998","working fulltime",40,"$25000 or more","e. nor. central",1,"yes",2,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"1998","working fulltime",30,"$25000 or more","e. nor. central",42,"yes",2,TRUE,FALSE,FALSE,"no","no",0,"no"
"1998","working fulltime",53,"$25000 or more","e. nor. central",0.5,"iap",1,TRUE,FALSE,FALSE,"NA","yes",0,"yes"
"1998","keeping house",51,"$25000 or more","e. nor. central",30,"iap",4,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"1998","retired",49,"$25000 or more","e. nor. central",30,"NA",4,FALSE,FALSE,FALSE,"no","yes",0,"yes"
"1998","working parttime",46,"$25000 or more","e. nor. central",42,"yes",1,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1998","working fulltime",47,"$25000 or more","e. nor. central",12,"NA",4,TRUE,FALSE,FALSE,"no","NA",1,"no"
"1998","retired",47,"$25000 or more","e. nor. central",0,"yes",4,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"1998","working fulltime",35,"$10000 - 14999","e. nor. central",6,"iap",2,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",42,"$25000 or more","e. nor. central",1,"NA",3,FALSE,FALSE,TRUE,"no","no",1,"yes"
"1998","working fulltime",46,"$20000 - 24999","e. nor. central",1,"iap",3.6,FALSE,FALSE,TRUE,"yes","NA",2,"no"
"1998","retired",47,"$25000 or more","e. nor. central",52,"yes",3.8,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",65,"$20000 - 24999","e. nor. central",42,"iap",1,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","keeping house",66,"$20000 - 24999","e. nor. central",6,"iap",6,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","retired",73,"$25000 or more","e. nor. central",0.5,"NA",2,FALSE,FALSE,FALSE,"no","no",0,"no"
"1998","working fulltime",46,"$15000 - 19999","e. nor. central",1,"NA",2,FALSE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",51,"$25000 or more","e. nor. central",38.4,"yes",0,TRUE,FALSE,TRUE,"NA","no",0,"no"
"1998","keeping house",35,"$25000 or more","e. nor. central",104,"NA",4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","retired",35,"$25000 or more","e. nor. central",0,"yes",9,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working fulltime",57,"$25000 or more","e. nor. central",6,"NA",2,FALSE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",36,"$25000 or more","e. nor. central",52,"yes",1,TRUE,FALSE,TRUE,"yes","yes",2,"no"
"1998","working fulltime",64,"$25000 or more","e. nor. central",0,"yes",2.4,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",51,"$25000 or more","e. nor. central",0.5,"NA",1,TRUE,FALSE,FALSE,"no","no",0,"no"
"1998","working parttime",42,"$10000 - 14999","e. nor. central",0.5,"NA",2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working fulltime",35,"$25000 or more","e. nor. central",0.5,"yes",2,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1998","working fulltime",45,"$25000 or more","e. nor. central",0,"NA",3,TRUE,FALSE,FALSE,"no","no",1,"no"
"1998","working fulltime",32,"$20000 - 24999","e. nor. central",0.5,"yes",1,TRUE,FALSE,TRUE,"NA","NA",1,"yes"
"1998","working fulltime",31,"$15000 - 19999","e. nor. central",52,"iap",4,FALSE,FALSE,FALSE,"NA","NA",2,"no"
"1998","working fulltime",43,"$25000 or more","e. nor. central",0,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","temp not working",52,"$25000 or more","e. nor. central",0.5,"yes",6,FALSE,FALSE,FALSE,"yes","no",1,"no"
"1998","working parttime",34,"$25000 or more","e. nor. central",104,"yes",1.2,TRUE,FALSE,TRUE,"no","yes",1,"yes"
"1998","working fulltime",44,"$25000 or more","e. nor. central",0,"NA",5,FALSE,FALSE,FALSE,"no","NA",1,"no"
"1998","working fulltime",22,"$25000 or more","e. nor. central",104,"yes",0,TRUE,FALSE,TRUE,"NA","yes",1,"yes"
"1998","retired",39,"$4000 to 4999","e. nor. central",42,"iap",5,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","retired",29,"$15000 - 19999","e. nor. central",0,"iap",2,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1998","retired",46,"$10000 - 14999","e. nor. central",0.5,"NA",6,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"1998","retired",23,"$20000 - 24999","e. nor. central",0.5,"iap",3,FALSE,FALSE,FALSE,"NA","yes",0,"no"
"1998","working fulltime",44,"$25000 or more","e. nor. central",0.5,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1998","keeping house",29,"$25000 or more","e. nor. central",12,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working fulltime",20,"$10000 - 14999","e. nor. central",0.5,"iap",6,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"1998","retired",43,"$15000 - 19999","e. nor. central",0,"yes",2,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1998","working fulltime",48,"$25000 or more","w. nor. central",42,"yes",1,TRUE,FALSE,TRUE,"no","no",1,"no"
"1998","keeping house",29,"$25000 or more","w. nor. central",1,"iap",3,TRUE,FALSE,TRUE,"yes","no",1,"no"
"1998","working fulltime",51,"$25000 or more","w. nor. central",1,"yes",1.4,FALSE,FALSE,FALSE,"yes","yes",0,"no"
"1998","school",39,"$15000 - 19999","w. nor. central",6,"iap",1.4,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",40,"$25000 or more","w. nor. central",0.5,"NA",3,TRUE,FALSE,FALSE,"yes","no",2,"yes"
"1998","working parttime",32,"$5000 to 5999","w. nor. central",42,"NA",2,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1998","working parttime",61,"$15000 - 19999","w. nor. central",30,"yes",2,FALSE,TRUE,FALSE,"NA","NA",0,"yes"
"1998","working fulltime",47,"$25000 or more","w. nor. central",1,"NA",2,TRUE,FALSE,FALSE,"no","no",0,"no"
"1998","working fulltime",75,"$25000 or more","w. nor. central",12,"yes",2,TRUE,FALSE,FALSE,"NA","yes",0,"no"
"1998","working fulltime",68,"$25000 or more","w. nor. central",52,"iap",1,TRUE,FALSE,FALSE,"NA","no",2,"no"
"1998","keeping house",68,"$25000 or more","w. nor. central",52,"NA",0,TRUE,FALSE,TRUE,"yes","no",2,"yes"
"1998","keeping house",64,"$25000 or more","w. nor. central",104,"NA",1,TRUE,FALSE,TRUE,"no","no",3,"yes"
"1998","keeping house",47,"$25000 or more","w. nor. central",52,"NA",1,TRUE,FALSE,TRUE,"no","no",2,"no"
"1998","working fulltime",48,"$25000 or more","w. nor. central",42,"NA",1,TRUE,FALSE,TRUE,"no","yes",1,"no"
"1998","working fulltime",54,"$25000 or more","w. nor. central",42,"iap",3,FALSE,TRUE,TRUE,"no","NA",0,"no"
"1998","working fulltime",42,"$25000 or more","w. nor. central",6,"NA",2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",44,"$15000 - 19999","w. nor. central",52,"NA",1,TRUE,FALSE,TRUE,"no","no",4,"no"
"1998","working fulltime",74,"$25000 or more","w. nor. central",0,"iap",3,TRUE,FALSE,TRUE,"NA","no",0,"yes"
"1998","working fulltime",36,"$20000 - 24999","w. nor. central",52,"yes",1,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1998","working fulltime",34,"$20000 - 24999","w. nor. central",0,"iap",2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","school",25,"$7000 to 7999","w. nor. central",6,"iap",1,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working fulltime",21,"$20000 - 24999","w. nor. central",12,"iap",3,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1998","working parttime",60,"lt $1000","w. nor. central",1,"NA",3,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working parttime",24,"$6000 to 6999","w. nor. central",6,"iap",1.4,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1998","working fulltime",65,"$20000 - 24999","w. nor. central",12,"iap",1,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1998","working parttime",40,"$8000 to 9999","w. nor. central",12,"iap",1,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"1998","working parttime",29,"$10000 - 14999","w. nor. central",6,"iap",1,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1998","working fulltime",55,"$20000 - 24999","w. nor. central",30,"NA",2,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1998","working fulltime",40,"$25000 or more","e. sou. central",12,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1998","working fulltime",45,"$25000 or more","e. sou. central",30,"yes",2,TRUE,FALSE,FALSE,"NA","yes",0,"yes"
"1998","keeping house",64,"$25000 or more","e. sou. central",104,"yes",2,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"1998","working parttime",40,"$25000 or more","e. sou. central",0,"NA",2,TRUE,FALSE,FALSE,"yes","yes",0,"no"
"1998","working fulltime",49,"$25000 or more","e. sou. central",0,"NA",4,TRUE,FALSE,FALSE,"no","no",0,"no"
"1998","working fulltime",31,"$20000 - 24999","e. sou. central",104,"yes",3,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1998","working fulltime",38,"$25000 or more","e. sou. central",42,"yes",0,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1998","retired",51,"$25000 or more","e. sou. central",42,"yes",2.4,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"1998","retired",64,"$20000 - 24999","e. sou. central",52,"yes",2,TRUE,FALSE,TRUE,"NA","no",0,"yes"
"1998","retired",35,"$8000 to 9999","e. sou. central",0,"iap",3,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"1998","retired",40,"$5000 to 5999","e. sou. central",42,"yes",2,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1998","working fulltime",47,"$25000 or more","e. sou. central",6,"NA",1,TRUE,FALSE,TRUE,"no","NA",3,"yes"
